3	8	6	20	0
3	8	6.5	5	0
3	8	6.5	10	0
3	8	6.5	15	0
3	8	6.5	20	0
3	9	2	5	8
3	9	2	10	8
3	9	2	15	8
3	9	2	20	8
3	9	2.5	5	1
3	9	2.5	10	1
3	9	2.5	15	3
3	9	2.5	20	5
3	9	3	5	0
3	9	3	10	1
3	9	3	15	1
3	9	3	20	2
3	9	3.5	5	0
3	9	3.5	10	0
3	9	3.5	15	0
3	9	3.5	20	0
3	9	4	5	0
3	9	4	10	0
3	9	4	15	0
3	9	4	20	0
3	9	4.5	5	0
3	9	4.5	10	0
3	9	4.5	15	0
3	9	4.5	20	0
3	9	5	5	0
3	9	5	10	0
3	9	5	15	0
3	9	5	20	0
3	9	5.5	5	0
3	9	5.5	10	0
3	9	5.5	15	0
3	9	5.5	20	0
3	9	6	5	0
3	9	6	10	0
3	9	6	15	0
3	9	6	20	0
3	9	6.5	5	0
3	9	6.5	10	0
3	9	6.5	15	0
3	9	6.5	20	0
5	2	2	5	8
5	2	2	10	8
5	2	2	15	8
5	2	2	20	8
5	2	2.5	5	8
5	2	2.5	10	8
5	2	2.5	15	8
5	2	2.5	20	8
5	2	3	5	8
5	2	3	10	8
5	2	3	15	8
5	2	3	20	8
5	2	3.5	5	8
5	2	3.5	10	8
5	2	3.5	15	8
5	2	3.5	20	8
5	2	4	5	8
5	2	4	10	8
5	2	4	15	8
5	2	4	20	8
5	2	4.5	5	7
5	2	4.5	10	7
5	2	4.5	15	7
5	2	4.5	20	7
5	2	5	5	2
5	2	5	10	2
5	2	5	15	2
5	2	5	20	2
5	2	5.5	5	0
5	2	5.5	10	0
5	2	5.5	15	0
5	2	5.5	20	0
5	2	6	5	0
5	2	6	10	0
5	2	6	15	0
5	2	6	20	0
5	2	6.5	5	0
5	2	6.5	10	0
5	2	6.5	15	0
5	2	6.5	20	0
5	3	2	5	8
5	3	2	10	8
5	3	2	15	8
5	3	2	20	8
5	3	2.5	5	8
5	3	2.5	10	8
5	3	2.5	15	8
5	3	2.5	20	8
5	3	3	5	8
5	3	3	10	8
5	3	3	15	8
5	3	3	20	8
5	3	3.5	5	8
5	3	3.5	10	8
5	3	3.5	15	8
5	3	3.5	20	8
5	3	4	5	1
5	3	4	10	1
5	3	4	15	1
5	3	4	20	1
5	3	4.5	5	0
5	3	4.5	10	0
5	3	4.5	15	0
5	3	4.5	20	0
5	3	5	5	0
5	3	5	10	0
5	3	5	15	0
5	3	5	20	0
5	3	5.5	5	0
5	3	5.5	10	0
5	3	5.5	15	0
5	3	5.5	20	0
5	3	6	5	0
5	3	6	10	0
5	3	6	15	0
5	3	6	20	0
5	3	6.5	5	0
5	3	6.5	10	0
5	3	6.5	15	0
5	3	6.5	20	0
5	4	2	5	8
5	4	2	10	8
5	4	2	15	8
5	4	2	20	8
5	4	2.5	5	8
5	4	2.5	10	8
5	4	2.5	15	8
5	4	2.5	20	8
5	4	3	5	8
5	4	3	10	8
5	4	3	15	8
5	4	3	20	8
5	4	3.5	5	1
5	4	3.5	10	1
5	4	3.5	15	1
5	4	3.5	20	1
5	4	4	5	0
5	4	4	10	0
5	4	4	15	0
5	4	4	20	0
5	4	4.5	5	0
5	4	4.5	10	0
5	4	4.5	15	0
5	4	4.5	20	0
5	4	5	5	0
5	4	5	10	0
5	4	5	15	0
5	4	5	20	0
5	4	5.5	5	0
5	4	5.5	10	0
5	4	5.5	15	0
5	4	5.5	20	0
5	4	6	5	0
5	4	6	10	0
5	4	6	15	0
5	4	6	20	0
5	4	6.5	5	0
5	4	6.5	10	0
5	4	6.5	15	0
5	4	6.5	20	0
5	5	2	5	8
5	5	2	10	8
5	5	2	15	8
5	5	2	20	8
5	5	2.5	5	8
5	5	2.5	10	8
5	5	2.5	15	8
5	5	2.5	20	8
5	5	3	5	1
5	5	3	10	1
5	5	3	15	1
5	5	3	20	2
5	5	3.5	5	0
5	5	3.5	10	0
5	5	3.5	15	0
5	5	3.5	20	0
5	5	4	5	0
5	5	4	10	0
5	5	4	15	0
5	5	4	20	0
5	5	4.5	5	0
5	5	4.5	10	0
5	5	4.5	15	0
5	5	4.5	20	0
5	5	5	5	0
5	5	5	10	0
5	5	5	15	0
5	5	5	20	0
5	5	5.5	5	0
5	5	5.5	10	0
5	5	5.5	15	0
5	5	5.5	20	0
5	5	6	5	0
5	5	6	10	0
5	5	6	15	0
5	5	6	20	0
5	5	6.5	5	0
5	5	6.5	10	0
5	5	6.5	15	0
5	5	6.5	20	0
5	6	2	5	8
5	6	2	10	8
5	6	2	15	8
5	6	2	20	8
5	6	2.5	5	8
5	6	2.5	10	8
5	6	2.5	15	8
5	6	2.5	20	8
5	6	3	5	0
5	6	3	10	0
5	6	3	15	0
5	6	3	20	0
5	6	3.5	5	0
5	6	3.5	10	0
5	6	3.5	15	0
5	6	3.5	20	0
5	6	4	5	0
5	6	4	10	0
5	6	4	15	0
5	6	4	20	0
5	6	4.5	5	0
5	6	4.5	10	0
5	6	4.5	15	0
5	6	4.5	20	0
5	6	5	5	0
5	6	5	10	0
5	6	5	15	0
5	6	5	20	0
5	6	5.5	5	0
5	6	5.5	10	0
5	6	5.5	15	0
5	6	5.5	20	0
5	6	6	5	0
5	6	6	10	0
5	6	6	15	0
5	6	6	20	0
5	6	6.5	5	0
5	6	6.5	10	0
5	6	6.5	15	0
5	6	6.5	20	0
5	7	2	5	8
5	7	2	10	8
5	7	2	15	8
5	7	2	20	8
5	7	2.5	5	1
5	7	2.5	10	2
5	7	2.5	15	4
5	7	2.5	20	4
5	7	3	5	0
5	7	3	10	0
5	7	3	15	0
5	7	3	20	0
5	7	3.5	5	0
5	7	3.5	10	0
5	7	3.5	15	0
5	7	3.5	20	0
5	7	4	5	0
5	7	4	10	0
5	7	4	15	0
5	7	4	20	0
5	7	4.5	5	0
5	7	4.5	10	0
5	7	4.5	15	0
5	7	4.5	20	0
5	7	5	5	0
5	7	5	10	0
5	7	5	15	0
5	7	5	20	0
5	7	5.5	5	0
5	7	5.5	10	0
5	7	5.5	15	0
5	7	5.5	20	0
5	7	6	5	0
5	7	6	10	0
5	7	6	15	0
5	7	6	20	0
5	7	6.5	5	0
5	7	6.5	10	0
5	7	6.5	15	0
5	7	6.5	20	0
5	8	2	5	8
5	8	2	10	8
5	8	2	15	8
5	8	2	20	8
5	8	2.5	5	0
5	8	2.5	10	0
5	8	2.5	15	0
5	8	2.5	20	0
5	8	3	5	0
5	8	3	10	0
5	8	3	15	0
5	8	3	20	0
5	8	3.5	5	0
5	8	3.5	10	0
5	8	3.5	15	0
5	8	3.5	20	0
5	8	4	5	0
5	8	4	10	0
5	8	4	15	0
5	8	4	20	0
5	8	4.5	5	0
5	8	4.5	10	0
5	8	4.5	15	0
5	8	4.5	20	0
5	8	5	5	0
5	8	5	10	0
5	8	5	15	0
5	8	5	20	0
5	8	5.5	5	0
5	8	5.5	10	0
5	8	5.5	15	0
5	8	5.5	20	0
5	8	6	5	0
5	8	6	10	0
5	8	6	15	0
5	8	6	20	0
5	8	6.5	5	0
5	8	6.5	10	0
5	8	6.5	15	0
5	8	6.5	20	0
5	9	2	5	7
5	9	2	10	7
5	9	2	15	8
5	9	2	20	8
5	9	2.5	5	0
5	9	2.5	10	0
5	9	2.5	15	0
5	9	2.5	20	0
5	9	3	5	0
5	9	3	10	0
5	9	3	15	0
5	9	3	20	0
5	9	3.5	5	0
5	9	3.5	10	0
5	9	3.5	15	0
5	9	3.5	20	0
5	9	4	5	0
5	9	4	10	0
5	9	4	15	0
5	9	4	20	0
5	9	4.5	5	0
5	9	4.5	10	0
5	9	4.5	15	0
5	9	4.5	20	0
5	9	5	5	0
5	9	5	10	0
5	9	5	15	0
5	9	5	20	0
5	9	5.5	5	0
5	9	5.5	10	0
5	9	5.5	15	0
5	9	5.5	20	0
5	9	6	5	0
5	9	6	10	0
5	9	6	15	0
5	9	6	20	0
5	9	6.5	5	0
5	9	6.5	10	0
5	9	6.5	15	0
5	9	6.5	20	0
8	2	2	5	8
8	2	2	10	8
8	2	2	15	8
8	2	2	20	8
8	2	2.5	5	8
8	2	2.5	10	8
8	2	2.5	15	8
8	2	2.5	20	8
8	2	3	5	8
8	2	3	10	8
8	2	3	15	8
8	2	3	20	8
8	2	3.5	5	8
8	2	3.5	10	8
8	2	3.5	15	8
8	2	3.5	20	8
8	2	4	5	8
8	2	4	10	8
8	2	4	15	8
8	2	4	20	8
8	2	4.5	5	6
8	2	4.5	10	6
8	2	4.5	15	6
8	2	4.5	20	6
8	2	5	5	1
8	2	5	10	1
8	2	5	15	1
8	2	5	20	1
8	2	5.5	5	0
8	2	5.5	10	0
8	2	5.5	15	0
8	2	5.5	20	0
8	2	6	5	0
8	2	6	10	0
8	2	6	15	0
8	2	6	20	0
8	2	6.5	5	0
8	2	6.5	10	0
8	2	6.5	15	0
8	2	6.5	20	0
8	3	2	5	8
8	3	2	10	8
8	3	2	15	8
8	3	2	20	8
8	3	2.5	5	8
8	3	2.5	10	8
8	3	2.5	15	8
8	3	2.5	20	8
8	3	3	5	8
8	3	3	10	8
8	3	3	15	8
8	3	3	20	8
8	3	3.5	5	8
8	3	3.5	10	8
8	3	3.5	15	8
8	3	3.5	20	8
8	3	4	5	1
8	3	4	10	1
8	3	4	15	1
8	3	4	20	1
8	3	4.5	5	0
8	3	4.5	10	0
8	3	4.5	15	0
8	3	4.5	20	0
8	3	5	5	0
8	3	5	10	0
8	3	5	15	0
8	3	5	20	0
8	3	5.5	5	0
8	3	5.5	10	0
8	3	5.5	15	0
8	3	5.5	20	0
8	3	6	5	0
8	3	6	10	0
8	3	6	15	0
8	3	6	20	0
8	3	6.5	5	0
8	3	6.5	10	0
8	3	6.5	15	0
8	3	6.5	20	0
8	4	2	5	8
8	4	2	10	8
8	4	2	15	8
8	4	2	20	8
8	4	2.5	5	8
8	4	2.5	10	8
8	4	2.5	15	8
8	4	2.5	20	8
8	4	3	5	8
8	4	3	10	8
8	4	3	15	8
8	4	3	20	8
8	4	3.5	5	0
8	4	3.5	10	0
8	4	3.5	15	0
8	4	3.5	20	0
8	4	4	5	0
8	4	4	10	0
8	4	4	15	0
8	4	4	20	0
8	4	4.5	5	0
8	4	4.5	10	0
8	4	4.5	15	0
8	4	4.5	20	0
8	4	5	5	0
8	4	5	10	0
8	4	5	15	0
8	4	5	20	0
8	4	5.5	5	0
8	4	5.5	10	0
8	4	5.5	15	0
8	4	5.5	20	0
8	4	6	5	0
8	4	6	10	0
8	4	6	15	0
8	4	6	20	0
8	4	6.5	5	0
8	4	6.5	10	0
8	4	6.5	15	0
8	4	6.5	20	0
8	5	2	5	8
8	5	2	10	8
8	5	2	15	8
8	5	2	20	8
8	5	2.5	5	8
8	5	2.5	10	8
8	5	2.5	15	8
8	5	2.5	20	8
8	5	3	5	0
8	5	3	10	0
8	5	3	15	0
8	5	3	20	0
8	5	3.5	5	0
8	5	3.5	10	0
8	5	3.5	15	0
8	5	3.5	20	0
8	5	4	5	0
8	5	4	10	0
8	5	4	15	0
8	5	4	20	0
8	5	4.5	5	0
8	5	4.5	10	0
8	5	4.5	15	0
8	5	4.5	20	0
8	5	5	5	0
8	5	5	10	0
8	5	5	15	0
8	5	5	20	0
8	5	5.5	5	0
8	5	5.5	10	0
8	5	5.5	15	0
8	5	5.5	20	0
8	5	6	5	0
8	5	6	10	0
8	5	6	15	0
8	5	6	20	0
8	5	6.5	5	0
8	5	6.5	10	0
8	5	6.5	15	0
8	5	6.5	20	0
8	6	2	5	8
8	6	2	10	8
8	6	2	15	8
8	6	2	20	8
8	6	2.5	5	6
8	6	2.5	10	8
8	6	2.5	15	8
8	6	2.5	20	8
8	6	3	5	0
8	6	3	10	0
8	6	3	15	0
8	6	3	20	0
8	6	3.5	5	0
8	6	3.5	10	0
8	6	3.5	15	0
8	6	3.5	20	0
8	6	4	5	0
8	6	4	10	0
8	6	4	15	0
8	6	4	20	0
8	6	4.5	5	0
8	6	4.5	10	0
8	6	4.5	15	0
8	6	4.5	20	0
8	6	5	5	0
8	6	5	10	0
8	6	5	15	0
8	6	5	20	0
8	6	5.5	5	0
8	6	5.5	10	0
8	6	5.5	15	0
8	6	5.5	20	0
8	6	6	5	0
8	6	6	10	0
8	6	6	15	0
8	6	6	20	0
8	6	6.5	5	0
8	6	6.5	10	0
8	6	6.5	15	0
8	6	6.5	20	0
8	7	2	5	8
8	7	2	10	8
8	7	2	15	8
8	7	2	20	8
8	7	2.5	5	0
8	7	2.5	10	0
8	7	2.5	15	0
8	7	2.5	20	0
8	7	3	5	0
8	7	3	10	0
8	7	3	15	0
8	7	3	20	0
8	7	3.5	5	0
8	7	3.5	10	0
8	7	3.5	15	0
8	7	3.5	20	0
8	7	4	5	0
8	7	4	10	0
8	7	4	15	0
8	7	4	20	0
8	7	4.5	5	0
8	7	4.5	10	0
8	7	4.5	15	0
8	7	4.5	20	0
8	7	5	5	0
8	7	5	10	0
8	7	5	15	0
8	7	5	20	0
8	7	5.5	5	0
8	7	5.5	10	0
8	7	5.5	15	0
8	7	5.5	20	0
8	7	6	5	0
8	7	6	10	0
8	7	6	15	0
8	7	6	20	0
8	7	6.5	5	0
8	7	6.5	10	0
8	7	6.5	15	0
8	7	6.5	20	0
8	8	2	5	8
8	8	2	10	8
8	8	2	15	8
8	8	2	20	8
8	8	2.5	5	0
8	8	2.5	10	0
8	8	2.5	15	0
8	8	2.5	20	0
8	8	3	5	0
8	8	3	10	0
8	8	3	15	0
8	8	3	20	0
8	8	3.5	5	0
8	8	3.5	10	0
8	8	3.5	15	0
8	8	3.5	20	0
8	8	4	5	0
8	8	4	10	0
8	8	4	15	0
8	8	4	20	0
8	8	4.5	5	0
8	8	4.5	10	0
8	8	4.5	15	0
8	8	4.5	20	0
8	8	5	5	0
8	8	5	10	0
8	8	5	15	0
8	8	5	20	0
8	8	5.5	5	0
8	8	5.5	10	0
8	8	5.5	15	0
8	8	5.5	20	0
8	8	6	5	0
8	8	6	10	0
8	8	6	15	0
8	8	6	20	0
8	8	6.5	5	0
8	8	6.5	10	0
8	8	6.5	15	0
8	8	6.5	20	0
8	9	2	5	2
8	9	2	10	6
8	9	2	15	7
8	9	2	20	7
8	9	2.5	5	0
8	9	2.5	10	0
8	9	2.5	15	0
8	9	2.5	20	0
8	9	3	5	0
8	9	3	10	0
8	9	3	15	0
8	9	3	20	0
8	9	3.5	5	0
8	9	3.5	10	0
8	9	3.5	15	0
8	9	3.5	20	0
8	9	4	5	0
8	9	4	10	0
8	9	4	15	0
8	9	4	20	0
8	9	4.5	5	0
8	9	4.5	10	0
8	9	4.5	15	0
8	9	4.5	20	0
8	9	5	5	0
8	9	5	10	0
8	9	5	15	0
8	9	5	20	0
8	9	5.5	5	0
8	9	5.5	10	0
8	9	5.5	15	0
8	9	5.5	20	0
8	9	6	5	0
8	9	6	10	0
8	9	6	15	0
8	9	6	20	0
8	9	6.5	5	0
8	9	6.5	10	0
8	9	6.5	15	0
8	9	6.5	20	0
13	2	2	5	8
13	2	2	10	8
13	2	2	15	8
13	2	2	20	8
13	2	2.5	5	8
13	2	2.5	10	8
13	2	2.5	15	8
13	2	2.5	20	8
13	2	3	5	8
13	2	3	10	8
13	2	3	15	8
13	2	3	20	8
13	2	3.5	5	8
13	2	3.5	10	8
13	2	3.5	15	8
13	2	3.5	20	8
13	2	4	5	8
13	2	4	10	8
13	2	4	15	8
13	2	4	20	8
13	2	4.5	5	1
13	2	4.5	10	2
13	2	4.5	15	2
13	2	4.5	20	3
13	2	5	5	0
13	2	5	10	0
13	2	5	15	0
13	2	5	20	0
13	2	5.5	5	0
13	2	5.5	10	0
13	2	5.5	15	0
13	2	5.5	20	0
13	2	6	5	0
13	2	6	10	0
13	2	6	15	0
13	2	6	20	0
13	2	6.5	5	0
13	2	6.5	10	0
13	2	6.5	15	0
13	2	6.5	20	0
13	3	2	5	8
13	3	2	10	8
13	3	2	15	8
13	3	2	20	8
13	3	2.5	5	8
13	3	2.5	10	8
13	3	2.5	15	8
13	3	2.5	20	8
13	3	3	5	8
13	3	3	10	8
13	3	3	15	8
13	3	3	20	8
13	3	3.5	5	5
13	3	3.5	10	6
13	3	3.5	15	8
13	3	3.5	20	8
13	3	4	5	0
13	3	4	10	0
13	3	4	15	0
13	3	4	20	0
13	3	4.5	5	0
13	3	4.5	10	0
13	3	4.5	15	0
13	3	4.5	20	0
13	3	5	5	0
13	3	5	10	0
13	3	5	15	0
13	3	5	20	0
13	3	5.5	5	0
13	3	5.5	10	0
13	3	5.5	15	0
13	3	5.5	20	0
13	3	6	5	0
13	3	6	10	0
13	3	6	15	0
13	3	6	20	0
13	3	6.5	5	0
13	3	6.5	10	0
13	3	6.5	15	0
13	3	6.5	20	0
13	4	2	5	8
13	4	2	10	8
13	4	2	15	8
13	4	2	20	8
13	4	2.5	5	8
13	4	2.5	10	8
13	4	2.5	15	8
13	4	2.5	20	8
13	4	3	5	6
13	4	3	10	7
13	4	3	15	8
13	4	3	20	8
13	4	3.5	5	0
13	4	3.5	10	0
13	4	3.5	15	0
13	4	3.5	20	0
13	4	4	5	0
13	4	4	10	0
13	4	4	15	0
13	4	4	20	0
13	4	4.5	5	0
13	4	4.5	10	0
13	4	4.5	15	0
13	4	4.5	20	0
13	4	5	5	0
13	4	5	10	0
13	4	5	15	0
13	4	5	20	0
13	4	5.5	5	0
13	4	5.5	10	0
13	4	5.5	15	0
13	4	5.5	20	0
13	4	6	5	0
13	4	6	10	0
13	4	6	15	0
13	4	6	20	0
13	4	6.5	5	0
13	4	6.5	10	0
13	4	6.5	15	0
13	4	6.5	20	0
13	5	2	5	8
13	5	2	10	8
13	5	2	15	8
13	5	2	20	8
13	5	2.5	5	8
13	5	2.5	10	8
13	5	2.5	15	8
13	5	2.5	20	8
13	5	3	5	0
13	5	3	10	0
13	5	3	15	0
13	5	3	20	0
13	5	3.5	5	0
13	5	3.5	10	0
13	5	3.5	15	0
13	5	3.5	20	0
13	5	4	5	0
13	5	4	10	0
13	5	4	15	0
13	5	4	20	0
13	5	4.5	5	0
13	5	4.5	10	0
13	5	4.5	15	0
13	5	4.5	20	0
13	5	5	5	0
13	5	5	10	0
13	5	5	15	0
13	5	5	20	0
13	5	5.5	5	0
13	5	5.5	10	0
13	5	5.5	15	0
13	5	5.5	20	0
13	5	6	5	0
13	5	6	10	0
13	5	6	15	0
13	5	6	20	0
13	5	6.5	5	0
13	5	6.5	10	0
13	5	6.5	15	0
13	5	6.5	20	0
13	6	2	5	8
13	6	2	10	8
13	6	2	15	8
13	6	2	20	8
13	6	2.5	5	2
13	6	2.5	10	3
13	6	2.5	15	6
13	6	2.5	20	6
13	6	3	5	0
13	6	3	10	0
13	6	3	15	0
13	6	3	20	0
13	6	3.5	5	0
13	6	3.5	10	0
13	6	3.5	15	0
13	6	3.5	20	0
13	6	4	5	0
13	6	4	10	0
13	6	4	15	0
13	6	4	20	0
13	6	4.5	5	0
13	6	4.5	10	0
13	6	4.5	15	0
13	6	4.5	20	0
13	6	5	5	0
13	6	5	10	0
13	6	5	15	0
13	6	5	20	0
13	6	5.5	5	0
13	6	5.5	10	0
13	6	5.5	15	0
13	6	5.5	20	0
13	6	6	5	0
13	6	6	10	0
13	6	6	15	0
13	6	6	20	0
13	6	6.5	5	0
13	6	6.5	10	0
13	6	6.5	15	0
13	6	6.5	20	0
13	7	2	5	8
13	7	2	10	8
13	7	2	15	8
13	7	2	20	8
13	7	2.5	5	0
13	7	2.5	10	0
13	7	2.5	15	0
13	7	2.5	20	0
13	7	3	5	0
13	7	3	10	0
13	7	3	15	0
13	7	3	20	0
13	7	3.5	5	0
13	7	3.5	10	0
13	7	3.5	15	0
13	7	3.5	20	0
13	7	4	5	0
13	7	4	10	0
13	7	4	15	0
13	7	4	20	0
13	7	4.5	5	0
13	7	4.5	10	0
13	7	4.5	15	0
13	7	4.5	20	0
13	7	5	5	0
13	7	5	10	0
13	7	5	15	0
13	7	5	20	0
13	7	5.5	5	0
13	7	5.5	10	0
13	7	5.5	15	0
13	7	5.5	20	0
13	7	6	5	0
13	7	6	10	0
13	7	6	15	0
13	7	6	20	0
13	7	6.5	5	0
13	7	6.5	10	0
13	7	6.5	15	0
13	7	6.5	20	0
13	8	2	5	8
13	8	2	10	8
13	8	2	15	8
13	8	2	20	8
13	8	2.5	5	0
13	8	2.5	10	0
13	8	2.5	15	0
13	8	2.5	20	0
13	8	3	5	0
13	8	3	10	0
13	8	3	15	0
13	8	3	20	0
13	8	3.5	5	0
13	8	3.5	10	0
13	8	3.5	15	0
13	8	3.5	20	0
13	8	4	5	0
13	8	4	10	0
13	8	4	15	0
13	8	4	20	0
13	8	4.5	5	0
13	8	4.5	10	0
13	8	4.5	15	0
13	8	4.5	20	0
13	8	5	5	0
13	8	5	10	0
13	8	5	15	0
13	8	5	20	0
13	8	5.5	5	0
13	8	5.5	10	0
13	8	5.5	15	0
13	8	5.5	20	0
13	8	6	5	0
13	8	6	10	0
13	8	6	15	0
13	8	6	20	0
13	8	6.5	5	0
13	8	6.5	10	0
13	8	6.5	15	0
13	8	6.5	20	0
13	9	2	5	0
13	9	2	10	0
13	9	2	15	2
13	9	2	20	3
13	9	2.5	5	0
13	9	2.5	10	0
13	9	2.5	15	0
13	9	2.5	20	0
13	9	3	5	0
13	9	3	10	0
13	9	3	15	0
13	9	3	20	0
13	9	3.5	5	0
13	9	3.5	10	0
13	9	3.5	15	0
13	9	3.5	20	0
13	9	4	5	0
13	9	4	10	0
13	9	4	15	0
13	9	4	20	0
13	9	4.5	5	0
13	9	4.5	10	0
13	9	4.5	15	0
13	9	4.5	20	0
13	9	5	5	0
13	9	5	10	0
13	9	5	15	0
13	9	5	20	0
13	9	5.5	5	0
13	9	5.5	10	0
13	9	5.5	15	0
13	9	5.5	20	0
