8256  0  0  0  0
8177  0  0  0  1
8193  0  0  0  2
8181  0  0  0  3
7981  0  0  0  4
8253  0  0  0  5
8330  0  0  0  6
8149  0  0  0  7
8072  0  0  1  0
8198  0  0  1  1
8367  0  0  1  2
8146  0  0  1  3
8194  0  0  1  4
8165  0  0  1  5
8225  0  0  1  6
8242  0  0  1  7
8188  0  0  2  0
8309  0  0  2  1
8118  0  0  2  2
8351  0  0  2  3
8101  0  0  2  4
8130  0  0  2  5
8194  0  0  2  6
8497  0  0  2  7
8128  0  0  3  0
8215  0  0  3  1
8234  0  0  3  2
8135  0  0  3  3
8141  0  0  3  4
8261  0  0  3  5
8009  0  0  3  6
8197  0  0  3  7
8305  0  0  4  0
8218  0  0  4  1
8125  0  0  4  2
8228  0  0  4  3
8360  0  0  4  4
8200  0  0  4  5
8367  0  0  4  6
8188  0  0  4  7
8022  0  0  5  0
8198  0  0  5  1
8237  0  0  5  2
8212  0  0  5  3
8126  0  0  5  4
8220  0  0  5  5
8185  0  0  5  6
8342  0  0  5  7
8278  0  0  6  0
8062  0  0  6  1
8260  0  0  6  2
8168  0  0  6  3
8118  0  0  6  4
8168  0  0  6  5
8159  0  0  6  6
8303  0  0  6  7
8272  0  0  7  0
8347  0  0  7  1
8193  0  0  7  2
8251  0  0  7  3
8207  0  0  7  4
8355  0  0  7  5
8131  0  0  7  6
8241  0  0  7  7
8290  0  1  0  0
8224  0  1  0  1
8133  0  1  0  2
8094  0  1  0  3
8377  0  1  0  4
8232  0  1  0  5
8045  0  1  0  6
8253  0  1  0  7
8133  0  1  1  0
8126  0  1  1  1
8197  0  1  1  2
8386  0  1  1  3
8161  0  1  1  4
8201  0  1  1  5
8245  0  1  1  6
7979  0  1  1  7
8188  0  1  2  0
8216  0  1  2  1
8125  0  1  2  2
8187  0  1  2  3
8112  0  1  2  4
8165  0  1  2  5
8161  0  1  2  6
8241  0  1  2  7
8162  0  1  3  0
8140  0  1  3  1
8208  0  1  3  2
8287  0  1  3  3
8292  0  1  3  4
8219  0  1  3  5
8117  0  1  3  6
8271  0  1  3  7
8274  0  1  4  0
8074  0  1  4  1
8191  0  1  4  2
8273  0  1  4  3
8182  0  1  4  4
8045  0  1  4  5
8206  0  1  4  6
8257  0  1  4  7
8176  0  1  5  0
8019  0  1  5  1
8273  0  1  5  2
8072  0  1  5  3
7993  0  1  5  4
8324  0  1  5  5
8200  0  1  5  6
8107  0  1  5  7
8184  0  1  6  0
8126  0  1  6  1
8230  0  1  6  2
8112  0  1  6  3
8176  0  1  6  4
8247  0  1  6  5
8116  0  1  6  6
8214  0  1  6  7
8127  0  1  7  0
8185  0  1  7  1
8137  0  1  7  2
8274  0  1  7  3
8040  0  1  7  4
8130  0  1  7  5
8145  0  1  7  6
8272  0  1  7  7
8129  0  2  0  0
8158  0  2  0  1
8256  0  2  0  2
8109  0  2  0  3
8132  0  2  0  4
8249  0  2  0  5
8271  0  2  0  6
8226  0  2  0  7
8416  0  2  1  0
8417  0  2  1  1
8148  0  2  1  2
8233  0  2  1  3
8100  0  2  1  4
8319  0  2  1  5
8098  0  2  1  6
8240  0  2  1  7
8185  0  2  2  0
8149  0  2  2  1
8174  0  2  2  2
8129  0  2  2  3
8135  0  2  2  4
8249  0  2  2  5
8025  0  2  2  6
8136  0  2  2  7
8169  0  2  3  0
8189  0  2  3  1
8321  0  2  3  2
8024  0  2  3  3
8220  0  2  3  4
8274  0  2  3  5
8234  0  2  3  6
8231  0  2  3  7
8198  0  2  4  0
8153  0  2  4  1
8391  0  2  4  2
8163  0  2  4  3
8161  0  2  4  4
8238  0  2  4  5
8133  0  2  4  6
8163  0  2  4  7
8321  0  2  5  0
8175  0  2  5  1
8184  0  2  5  2
8156  0  2  5  3
8131  0  2  5  4
8079  0  2  5  5
8201  0  2  5  6
8260  0  2  5  7
8225  0  2  6  0
8040  0  2  6  1
8153  0  2  6  2
8195  0  2  6  3
8183  0  2  6  4
8084  0  2  6  5
8383  0  2  6  6
8254  0  2  6  7
8185  0  2  7  0
8095  0  2  7  1
7995  0  2  7  2
8266  0  2  7  3
8132  0  2  7  4
8310  0  2  7  5
8153  0  2  7  6
8156  0  2  7  7
8189  0  3  0  0
8187  0  3  0  1
8068  0  3  0  2
8167  0  3  0  3
8320  0  3  0  4
8242  0  3  0  5
8268  0  3  0  6
8145  0  3  0  7
8253  0  3  1  0
7978  0  3  1  1
8281  0  3  1  2
8309  0  3  1  3
8149  0  3  1  4
8225  0  3  1  5
8085  0  3  1  6
8217  0  3  1  7
8305  0  3  2  0
8245  0  3  2  1
8295  0  3  2  2
8379  0  3  2  3
8301  0  3  2  4
8070  0  3  2  5
8247  0  3  2  6
8155  0  3  2  7
8377  0  3  3  0
8162  0  3  3  1
8391  0  3  3  2
8326  0  3  3  3
8154  0  3  3  4
8216  0  3  3  5
8198  0  3  3  6
8102  0  3  3  7
8163  0  3  4  0
8181  0  3  4  1
8149  0  3  4  2
8200  0  3  4  3
8175  0  3  4  4
8138  0  3  4  5
8001  0  3  4  6
8176  0  3  4  7
8304  0  3  5  0
8084  0  3  5  1
8285  0  3  5  2
8336  0  3  5  3
8332  0  3  5  4
8353  0  3  5  5
8131  0  3  5  6
8177  0  3  5  7
8118  0  3  6  0
8293  0  3  6  1
8230  0  3  6  2
7965  0  3  6  3
8264  0  3  6  4
8086  0  3  6  5
8302  0  3  6  6
8236  0  3  6  7
8109  0  3  7  0
8189  0  3  7  1
8189  0  3  7  2
8116  0  3  7  3
8214  0  3  7  4
8143  0  3  7  5
8374  0  3  7  6
8062  0  3  7  7
8174  0  4  0  0
8349  0  4  0  1
8195  0  4  0  2
8260  0  4  0  3
8126  0  4  0  4
8165  0  4  0  5
8052  0  4  0  6
8156  0  4  0  7
8336  0  4  1  0
8239  0  4  1  1
8354  0  4  1  2
8181  0  4  1  3
8207  0  4  1  4
8322  0  4  1  5
8281  0  4  1  6
8202  0  4  1  7
8138  0  4  2  0
8155  0  4  2  1
8206  0  4  2  2
8227  0  4  2  3
8097  0  4  2  4
8311  0  4  2  5
8214  0  4  2  6
8226  0  4  2  7
8188  0  4  3  0
8127  0  4  3  1
8219  0  4  3  2
8239  0  4  3  3
8321  0  4  3  4
8113  0  4  3  5
8340  0  4  3  6
8297  0  4  3  7
8119  0  4  4  0
8279  0  4  4  1
8438  0  4  4  2
8240  0  4  4  3
8213  0  4  4  4
8193  0  4  4  5
8242  0  4  4  6
8096  0  4  4  7
8176  0  4  5  0
8121  0  4  5  1
8243  0  4  5  2
8167  0  4  5  3
8309  0  4  5  4
8267  0  4  5  5
8199  0  4  5  6
8254  0  4  5  7
8353  0  4  6  0
8140  0  4  6  1
8196  0  4  6  2
8256  0  4  6  3
8283  0  4  6  4
8136  0  4  6  5
8159  0  4  6  6
8290  0  4  6  7
8328  0  4  7  0
8123  0  4  7  1
8139  0  4  7  2
8176  0  4  7  3
8219  0  4  7  4
8195  0  4  7  5
8243  0  4  7  6
8181  0  4  7  7
8159  0  5  0  0
8231  0  5  0  1
8146  0  5  0  2
8212  0  5  0  3
8232  0  5  0  4
8196  0  5  0  5
8182  0  5  0  6
8205  0  5  0  7
8139  0  5  1  0
8240  0  5  1  1
8372  0  5  1  2
8288  0  5  1  3
8253  0  5  1  4
8291  0  5  1  5
8355  0  5  1  6
8005  0  5  1  7
8079  0  5  2  0
8467  0  5  2  1
8152  0  5  2  2
8179  0  5  2  3
8316  0  5  2  4
8168  0  5  2  5
8134  0  5  2  6
8231  0  5  2  7
8158  0  5  3  0
8020  0  5  3  1
8022  0  5  3  2
8157  0  5  3  3
8133  0  5  3  4
8126  0  5  3  5
8221  0  5  3  6
8279  0  5  3  7
8247  0  5  4  0
8278  0  5  4  1
8143  0  5  4  2
8419  0  5  4  3
8166  0  5  4  4
8266  0  5  4  5
8116  0  5  4  6
8093  0  5  4  7
