32936  0  4  2  7
32531  0  4  3  0
32749  0  4  3  1
32728  0  4  3  2
32656  0  4  3  3
32924  0  4  3  4
32667  0  4  3  5
33023  0  4  3  6
32462  0  4  3  7
32695  0  4  4  0
32598  0  4  4  1
32571  0  4  4  2
32776  0  4  4  3
32760  0  4  4  4
32911  0  4  4  5
32807  0  4  4  6
32618  0  4  4  7
32575  0  4  5  0
32536  0  4  5  1
32629  0  4  5  2
32576  0  4  5  3
32959  0  4  5  4
32722  0  4  5  5
32600  0  4  5  6
32860  0  4  5  7
32703  0  4  6  0
32648  0  4  6  1
32972  0  4  6  2
32738  0  4  6  3
32785  0  4  6  4
32385  0  4  6  5
32632  0  4  6  6
33040  0  4  6  7
32454  0  4  7  0
33197  0  4  7  1
32625  0  4  7  2
33015  0  4  7  3
32879  0  4  7  4
32617  0  4  7  5
32847  0  4  7  6
32932  0  4  7  7
32566  0  5  0  0
32735  0  5  0  1
32844  0  5  0  2
32852  0  5  0  3
32677  0  5  0  4
32771  0  5  0  5
32854  0  5  0  6
33039  0  5  0  7
32981  0  5  1  0
32782  0  5  1  1
32598  0  5  1  2
32900  0  5  1  3
33127  0  5  1  4
32763  0  5  1  5
32639  0  5  1  6
32802  0  5  1  7
32738  0  5  2  0
32859  0  5  2  1
32663  0  5  2  2
32517  0  5  2  3
32880  0  5  2  4
32905  0  5  2  5
33049  0  5  2  6
32669  0  5  2  7
32805  0  5  3  0
32773  0  5  3  1
32662  0  5  3  2
32777  0  5  3  3
32558  0  5  3  4
32712  0  5  3  5
32759  0  5  3  6
33013  0  5  3  7
32879  0  5  4  0
32635  0  5  4  1
32823  0  5  4  2
32789  0  5  4  3
32711  0  5  4  4
32734  0  5  4  5
32772  0  5  4  6
32604  0  5  4  7
32655  0  5  5  0
32713  0  5  5  1
32620  0  5  5  2
32566  0  5  5  3
33025  0  5  5  4
32926  0  5  5  5
32770  0  5  5  6
32701  0  5  5  7
32912  0  5  6  0
33017  0  5  6  1
32897  0  5  6  2
32557  0  5  6  3
32886  0  5  6  4
32962  0  5  6  5
32473  0  5  6  6
32845  0  5  6  7
32898  0  5  7  0
32736  0  5  7  1
32929  0  5  7  2
32647  0  5  7  3
32250  0  5  7  4
33046  0  5  7  5
32690  0  5  7  6
32850  0  5  7  7
33021  0  6  0  0
32603  0  6  0  1
32766  0  6  0  2
32718  0  6  0  3
32706  0  6  0  4
32758  0  6  0  5
32365  0  6  0  6
32989  0  6  0  7
32817  0  6  1  0
32852  0  6  1  1
32752  0  6  1  2
32649  0  6  1  3
32566  0  6  1  4
32902  0  6  1  5
32798  0  6  1  6
32825  0  6  1  7
32717  0  6  2  0
32822  0  6  2  1
32588  0  6  2  2
32646  0  6  2  3
32690  0  6  2  4
32800  0  6  2  5
32728  0  6  2  6
32982  0  6  2  7
32491  0  6  3  0
32563  0  6  3  1
32852  0  6  3  2
32859  0  6  3  3
32848  0  6  3  4
32944  0  6  3  5
32484  0  6  3  6
32821  0  6  3  7
32658  0  6  4  0
32646  0  6  4  1
32869  0  6  4  2
33030  0  6  4  3
32672  0  6  4  4
32999  0  6  4  5
32811  0  6  4  6
32737  0  6  4  7
32906  0  6  5  0
32499  0  6  5  1
32861  0  6  5  2
32486  0  6  5  3
32645  0  6  5  4
32869  0  6  5  5
32488  0  6  5  6
33028  0  6  5  7
32818  0  6  6  0
33075  0  6  6  1
32910  0  6  6  2
32909  0  6  6  3
32532  0  6  6  4
32798  0  6  6  5
32563  0  6  6  6
32611  0  6  6  7
32829  0  6  7  0
32586  0  6  7  1
32912  0  6  7  2
33194  0  6  7  3
32972  0  6  7  4
32721  0  6  7  5
32695  0  6  7  6
32650  0  6  7  7
33040  0  7  0  0
32842  0  7  0  1
32542  0  7  0  2
32511  0  7  0  3
32947  0  7  0  4
32670  0  7  0  5
32700  0  7  0  6
33112  0  7  0  7
32847  0  7  1  0
32801  0  7  1  1
32696  0  7  1  2
32447  0  7  1  3
32735  0  7  1  4
32885  0  7  1  5
33118  0  7  1  6
32850  0  7  1  7
32848  0  7  2  0
32649  0  7  2  1
32665  0  7  2  2
32837  0  7  2  3
32791  0  7  2  4
32897  0  7  2  5
32557  0  7  2  6
32630  0  7  2  7
32338  0  7  3  0
32685  0  7  3  1
32829  0  7  3  2
32783  0  7  3  3
32878  0  7  3  4
32664  0  7  3  5
32742  0  7  3  6
32892  0  7  3  7
32468  0  7  4  0
32724  0  7  4  1
32999  0  7  4  2
32894  0  7  4  3
32524  0  7  4  4
33009  0  7  4  5
32848  0  7  4  6
33041  0  7  4  7
33098  0  7  5  0
32688  0  7  5  1
32531  0  7  5  2
32717  0  7  5  3
32707  0  7  5  4
32687  0  7  5  5
32805  0  7  5  6
33152  0  7  5  7
32752  0  7  6  0
32781  0  7  6  1
32536  0  7  6  2
32723  0  7  6  3
32784  0  7  6  4
32699  0  7  6  5
32769  0  7  6  6
32642  0  7  6  7
32980  0  7  7  0
32890  0  7  7  1
32606  0  7  7  2
32743  0  7  7  3
32708  0  7  7  4
32766  0  7  7  5
32613  0  7  7  6
32505  0  7  7  7
32803  0  8  0  0
32815  0  8  0  1
32820  0  8  0  2
32854  0  8  0  3
32798  0  8  0  4
32688  0  8  0  5
32556  0  8  0  6
32868  0  8  0  7
32504  0  8  1  0
33102  0  8  1  1
32709  0  8  1  2
32835  0  8  1  3
32585  0  8  1  4
32149  0  8  1  5
32839  0  8  1  6
32660  0  8  1  7
32450  0  8  2  0
33099  0  8  2  1
32763  0  8  2  2
32675  0  8  2  3
32694  0  8  2  4
32657  0  8  2  5
32862  0  8  2  6
32364  0  8  2  7
32670  0  8  3  0
32662  0  8  3  1
32896  0  8  3  2
33183  0  8  3  3
32824  0  8  3  4
32991  0  8  3  5
33065  0  8  3  6
32976  0  8  3  7
32896  0  8  4  0
32868  0  8  4  1
32836  0  8  4  2
32576  0  8  4  3
32857  0  8  4  4
32856  0  8  4  5
32482  0  8  4  6
32714  0  8  4  7
32805  0  8  5  0
32856  0  8  5  1
32965  0  8  5  2
32829  0  8  5  3
32958  0  8  5  4
32652  0  8  5  5
33150  0  8  5  6
32867  0  8  5  7
32809  0  8  6  0
32679  0  8  6  1
32638  0  8  6  2
32946  0  8  6  3
32463  0  8  6  4
32827  0  8  6  5
32764  0  8  6  6
32790  0  8  6  7
32705  0  8  7  0
32982  0  8  7  1
32827  0  8  7  2
32637  0  8  7  3
32904  0  8  7  4
32651  0  8  7  5
32569  0  8  7  6
32777  0  8  7  7
32959  0  9  0  0
32973  0  9  0  1
32455  0  9  0  2
32700  0  9  0  3
32762  0  9  0  4
32555  0  9  0  5
32392  0  9  0  6
32554  0  9  0  7
32675  0  9  1  0
32783  0  9  1  1
32788  0  9  1  2
32874  0  9  1  3
32907  0  9  1  4
32555  0  9  1  5
32609  0  9  1  6
32863  0  9  1  7
33161  0  9  2  0
32661  0  9  2  1
32774  0  9  2  2
32884  0  9  2  3
32978  0  9  2  4
32684  0  9  2  5
32915  0  9  2  6
32913  0  9  2  7
32383  0  9  3  0
32907  0  9  3  1
32878  0  9  3  2
32702  0  9  3  3
32682  0  9  3  4
32684  0  9  3  5
32614  0  9  3  6
32785  0  9  3  7
32668  0  9  4  0
32628  0  9  4  1
32813  0  9  4  2
32778  0  9  4  3
32494  0  9  4  4
32843  0  9  4  5
32480  0  9  4  6
32529  0  9  4  7
32646  0  9  5  0
32703  0  9  5  1
32495  0  9  5  2
32442  0  9  5  3
33147  0  9  5  4
32963  0  9  5  5
32824  0  9  5  6
32677  0  9  5  7
32735  0  9  6  0
32372  0  9  6  1
32657  0  9  6  2
32683  0  9  6  3
32863  0  9  6  4
32684  0  9  6  5
32724  0  9  6  6
32785  0  9  6  7
32683  0  9  7  0
32703  0  9  7  1
32733  0  9  7  2
33025  0  9  7  3
33100  0  9  7  4
32669  0  9  7  5
32892  0  9  7  6
32738  0  9  7  7
32361  0  10  0  0
33032  0  10  0  1
32738  0  10  0  2
32689  0  10  0  3
32811  0  10  0  4
32719  0  10  0  5
32628  0  10  0  6
33266  0  10  0  7
32950  0  10  1  0
32617  0  10  1  1
32618  0  10  1  2
32811  0  10  1  3
32626  0  10  1  4
32498  0  10  1  5
33150  0  10  1  6
33053  0  10  1  7
32963  0  10  2  0
32974  0  10  2  1
32940  0  10  2  2
32505  0  10  2  3
32642  0  10  2  4
32762  0  10  2  5
32434  0  10  2  6
33222  0  10  2  7
32653  0  10  3  0
32476  0  10  3  1
32322  0  10  3  2
32804  0  10  3  3
32634  0  10  3  4
32574  0  10  3  5
32964  0  10  3  6
32993  0  10  3  7
32637  0  10  4  0
32790  0  10  4  1
32732  0  10  4  2
32654  0  10  4  3
33101  0  10  4  4
33320  0  10  4  5
32659  0  10  4  6
32844  0  10  4  7
32660  0  10  5  0
32671  0  10  5  1
32741  0  10  5  2
33120  0  10  5  3
32818  0  10  5  4
33083  0  10  5  5
32605  0  10  5  6
32836  0  10  5  7
32579  0  10  6  0
32808  0  10  6  1
32620  0  10  6  2
32489  0  10  6  3
32885  0  10  6  4
33130  0  10  6  5
32843  0  10  6  6
32643  0  10  6  7
32808  0  10  7  0
32722  0  10  7  1
32675  0  10  7  2
33221  0  10  7  3
33061  0  10  7  4
32956  0  10  7  5
32532  0  10  7  6
32856  0  10  7  7
32766  0  11  0  0
32898  0  11  0  1
32831  0  11  0  2
32856  0  11  0  3
32764  0  11  0  4
32934  0  11  0  5
32736  0  11  0  6
32679  0  11  0  7
32708  0  11  1  0
32848  0  11  1  1
32810  0  11  1  2
33044  0  11  1  3
32939  0  11  1  4
32683  0  11  1  5
32971  0  11  1  6
32951  0  11  1  7
32627  0  11  2  0
32639  0  11  2  1
32716  0  11  2  2
32569  0  11  2  3
33003  0  11  2  4
32824  0  11  2  5
32590  0  11  2  6
33007  0  11  2  7
32969  0  11  3  0
32677  0  11  3  1
32894  0  11  3  2
32505  0  11  3  3
32691  0  11  3  4
32897  0  11  3  5
32616  0  11  3  6
32892  0  11  3  7
32544  0  11  4  0
33221  0  11  4  1
32621  0  11  4  2
33030  0  11  4  3
32757  0  11  4  4
32804  0  11  4  5
32948  0  11  4  6
32805  0  11  4  7
33022  0  11  5  0
32645  0  11  5  1
32794  0  11  5  2
32404  0  11  5  3
32706  0  11  5  4
32857  0  11  5  5
32953  0  11  5  6
32844  0  11  5  7
33081  0  11  6  0
32728  0  11  6  1
32342  0  11  6  2
32899  0  11  6  3
32838  0  11  6  4
32952  0  11  6  5
32614  0  11  6  6
32801  0  11  6  7
32837  0  11  7  0
32945  0  11  7  1
32798  0  11  7  2
32667  0  11  7  3
33078  0  11  7  4
32641  0  11  7  5
32541  0  11  7  6
32647  0  11  7  7
32938  0  12  0  0
32807  0  12  0  1
32645  0  12  0  2
32799  0  12  0  3
32640  0  12  0  4
32872  0  12  0  5
32818  0  12  0  6
32409  0  12  0  7
32777  0  12  1  0
32679  0  12  1  1
32988  0  12  1  2
32555  0  12  1  3
32938  0  12  1  4
33015  0  12  1  5
32938  0  12  1  6
32682  0  12  1  7
32785  0  12  2  0
32505  0  12  2  1
32716  0  12  2  2
32932  0  12  2  3
32973  0  12  2  4
32749  0  12  2  5
33047  0  12  2  6
32689  0  12  2  7
32892  0  12  3  0
32715  0  12  3  1
32546  0  12  3  2
32964  0  12  3  3
33074  0  12  3  4
32698  0  12  3  5
32612  0  12  3  6
32735  0  12  3  7
32379  0  12  4  0
32615  0  12  4  1
32808  0  12  4  2
32697  0  12  4  3
32663  0  12  4  4
32696  0  12  4  5
32755  0  12  4  6
33255  0  12  4  7
32483  0  12  5  0
32652  0  12  5  1
32622  0  12  5  2
32781  0  12  5  3
33075  0  12  5  4
32875  0  12  5  5
33036  0  12  5  6
32457  0  12  5  7
32967  0  12  6  0
33186  0  12  6  1
32902  0  12  6  2
32645  0  12  6  3
32994  0  12  6  4
32890  0  12  6  5
32839  0  12  6  6
32673  0  12  6  7
32653  0  12  7  0
32776  0  12  7  1
32425  0  12  7  2
32794  0  12  7  3
32911  0  12  7  4
32527  0  12  7  5
33077  0  12  7  6
32837  0  12  7  7
32582  0  13  0  0
32693  0  13  0  1
32794  0  13  0  2
33064  0  13  0  3
32483  0  13  0  4
32764  0  13  0  5
32597  0  13  0  6
32658  0  13  0  7
32849  0  13  1  0
32815  0  13  1  1
32774  0  13  1  2
33022  0  13  1  3
32783  0  13  1  4
33020  0  13  1  5
32909  0  13  1  6
32689  0  13  1  7
32769  0  13  2  0
32986  0  13  2  1
32576  0  13  2  2
32673  0  13  2  3
32703  0  13  2  4
32816  0  13  2  5
33017  0  13  2  6
32862  0  13  2  7
32596  0  13  3  0
32737  0  13  3  1
32711  0  13  3  2
32802  0  13  3  3
32507  0  13  3  4
32961  0  13  3  5
32657  0  13  3  6
32577  0  13  3  7
32895  0  13  4  0
33015  0  13  4  1
32729  0  13  4  2
32583  0  13  4  3
33093  0  13  4  4
32832  0  13  4  5
32707  0  13  4  6
32857  0  13  4  7
32622  0  13  5  0
32855  0  13  5  1
32802  0  13  5  2
32896  0  13  5  3
32958  0  13  5  4
32587  0  13  5  5
32929  0  13  5  6
32773  0  13  5  7
32431  0  13  6  0
32610  0  13  6  1
32665  0  13  6  2
32600  0  13  6  3
32678  0  13  6  4
32609  0  13  6  5
32874  0  13  6  6
32462  0  13  6  7
32916  0  13  7  0
32233  0  13  7  1
32890  0  13  7  2
33058  0  13  7  3
32655  0  13  7  4
32867  0  13  7  5
32688  0  13  7  6
32869  0  13  7  7
32662  0  14  0  0
32882  0  14  0  1
32901  0  14  0  2
32602  0  14  0  3
32711  0  14  0  4
32880  0  14  0  5
32582  0  14  0  6
32320  0  14  0  7
32583  0  14  1  0
32452  0  14  1  1
32510  0  14  1  2
32487  0  14  1  3
32851  0  14  1  4
32954  0  14  1  5
32784  0  14  1  6
32594  0  14  1  7
32861  0  14  2  0
32998  0  14  2  1
32767  0  14  2  2
33055  0  14  2  3
32812  0  14  2  4
32764  0  14  2  5
32830  0  14  2  6
32684  0  14  2  7
32948  0  14  3  0
32755  0  14  3  1
32803  0  14  3  2
32775  0  14  3  3
32861  0  14  3  4
32955  0  14  3  5
32702  0  14  3  6
32891  0  14  3  7
32654  0  14  4  0
32637  0  14  4  1
32774  0  14  4  2
32784  0  14  4  3
32809  0  14  4  4
32812  0  14  4  5
32821  0  14  4  6
32782  0  14  4  7
32668  0  14  5  0
32962  0  14  5  1
32731  0  14  5  2
32855  0  14  5  3
32731  0  14  5  4
32798  0  14  5  5
33033  0  14  5  6
33080  0  14  5  7
32841  0  14  6  0
32940  0  14  6  1
32822  0  14  6  2
32656  0  14  6  3
32891  0  14  6  4
32928  0  14  6  5
32735  0  14  6  6
32857  0  14  6  7
32685  0  14  7  0
32764  0  14  7  1
32770  0  14  7  2
33047  0  14  7  3
32866  0  14  7  4
32490  0  14  7  5
32817  0  14  7  6
32786  0  14  7  7
32657  0  15  0  0
32489  0  15  0  1
32808  0  15  0  2
32572  0  15  0  3
33067  0  15  0  4
33085  0  15  0  5
32876  0  15  0  6
32380  0  15  0  7
32862  0  15  1  0
32962  0  15  1  1
32607  0  15  1  2
32720  0  15  1  3
32765  0  15  1  4
32418  0  15  1  5
32681  0  15  1  6
32742  0  15  1  7
32717  0  15  2  0
32953  0  15  2  1
32788  0  15  2  2
32781  0  15  2  3
32886  0  15  2  4
32794  0  15  2  5
32784  0  15  2  6
32651  0  15  2  7
32762  0  15  3  0
32815  0  15  3  1
32696  0  15  3  2
32929  0  15  3  3
32615  0  15  3  4
32856  0  15  3  5
32376  0  15  3  6
32954  0  15  3  7
32940  0  15  4  0
32575  0  15  4  1
32733  0  15  4  2
32784  0  15  4  3
32907  0  15  4  4
32654  0  15  4  5
32848  0  15  4  6
32682  0  15  4  7
32924  0  15  5  0
32674  0  15  5  1
32907  0  15  5  2
32886  0  15  5  3
32865  0  15  5  4
32557  0  15  5  5
32794  0  15  5  6
32884  0  15  5  7
32536  0  15  6  0
32779  0  15  6  1
32643  0  15  6  2
33030  0  15  6  3
32896  0  15  6  4
32744  0  15  6  5
33320  0  15  6  6
32941  0  15  6  7
32605  0  15  7  0
32279  0  15  7  1
32691  0  15  7  2
32557  0  15  7  3
32679  0  15  7  4
32902  0  15  7  5
32729  0  15  7  6
32497  0  15  7  7
32991  0  16  0  0
32771  0  16  0  1
32833  0  16  0  2
32802  0  16  0  3
32414  0  16  0  4
32719  0  16  0  5
32683  0  16  0  6
32853  0  16  0  7
32651  0  16  1  0
32813  0  16  1  1
32806  0  16  1  2
32958  0  16  1  3
32821  0  16  1  4
32547  0  16  1  5
32492  0  16  1  6
32670  0  16  1  7
33044  0  16  2  0
32938  0  16  2  1
32630  0  16  2  2
32687  0  16  2  3
32536  0  16  2  4
32869  0  16  2  5
32822  0  16  2  6
32583  0  16  2  7
32562  0  16  3  0
32729  0  16  3  1
32543  0  16  3  2
32871  0  16  3  3
32922  0  16  3  4
33259  0  16  3  5
32578  0  16  3  6
33036  0  16  3  7
32614  0  16  4  0
32481  0  16  4  1
32881  0  16  4  2
32846  0  16  4  3
32794  0  16  4  4
32797  0  16  4  5
32808  0  16  4  6
33007  0  16  4  7
32583  0  16  5  0
32930  0  16  5  1
32831  0  16  5  2
32742  0  16  5  3
32755  0  16  5  4
32440  0  16  5  5
32761  0  16  5  6
32515  0  16  5  7
32813  0  16  6  0
32630  0  16  6  1
32676  0  16  6  2
32790  0  16  6  3
32674  0  16  6  4
32829  0  16  6  5
32939  0  16  6  6
32471  0  16  6  7
32677  0  16  7  0
32779  0  16  7  1
32442  0  16  7  2
32586  0  16  7  3
33102  0  16  7  4
32581  0  16  7  5
32764  0  16  7  6
32946  0  16  7  7
32748  0  17  0  0
32623  0  17  0  1
32682  0  17  0  2
32677  0  17  0  3
32727  0  17  0  4
33143  0  17  0  5
32941  0  17  0  6
33043  0  17  0  7
32435  0  17  1  0
32705  0  17  1  1
32901  0  17  1  2
32800  0  17  1  3
32758  0  17  1  4
32944  0  17  1  5
32644  0  17  1  6
32767  0  17  1  7
32483  0  17  2  0
32787  0  17  2  1
32424  0  17  2  2
32687  0  17  2  3
32689  0  17  2  4
33035  0  17  2  5
32874  0  17  2  6
32784  0  17  2  7
32418  0  17  3  0
32922  0  17  3  1
33059  0  17  3  2
32389  0  17  3  3
32527  0  17  3  4
32889  0  17  3  5
32698  0  17  3  6
33081  0  17  3  7
32890  0  17  4  0
32727  0  17  4  1
32887  0  17  4  2
32747  0  17  4  3
32546  0  17  4  4
32738  0  17  4  5
32744  0  17  4  6
32872  0  17  4  7
32878  0  17  5  0
32854  0  17  5  1
32722  0  17  5  2
32401  0  17  5  3
32765  0  17  5  4
32829  0  17  5  5
32898  0  17  5  6
32815  0  17  5  7
32676  0  17  6  0
32732  0  17  6  1
32928  0  17  6  2
32771  0  17  6  3
32929  0  17  6  4
32971  0  17  6  5
32405  0  17  6  6
32922  0  17  6  7
32610  0  17  7  0
32790  0  17  7  1
32538  0  17  7  2
32819  0  17  7  3
32759  0  17  7  4
32335  0  17  7  5
32552  0  17  7  6
32959  0  17  7  7
32884  0  18  0  0
32713  0  18  0  1
32863  0  18  0  2
32665  0  18  0  3
33101  0  18  0  4
32881  0  18  0  5
32792  0  18  0  6
32478  0  18  0  7
32871  0  18  1  0
32727  0  18  1  1
32640  0  18  1  2
32789  0  18  1  3
32908  0  18  1  4
33047  0  18  1  5
32445  0  18  1  6
32787  0  18  1  7
32744  0  18  2  0
32651  0  18  2  1
32582  0  18  2  2
32461  0  18  2  3
32549  0  18  2  4
32987  0  18  2  5
32385  0  18  2  6
32344  0  18  2  7
32696  0  18  3  0
32647  0  18  3  1
32658  0  18  3  2
33024  0  18  3  3
33002  0  18  3  4
32825  0  18  3  5
32791  0  18  3  6
32651  0  18  3  7
32840  0  18  4  0
32873  0  18  4  1
32986  0  18  4  2
32545  0  18  4  3
32702  0  18  4  4
32775  0  18  4  5
32577  0  18  4  6
32965  0  18  4  7
32737  0  18  5  0
32944  0  18  5  1
32825  0  18  5  2
32855  0  18  5  3
32631  0  18  5  4
32600  0  18  5  5
32916  0  18  5  6
32870  0  18  5  7
32492  0  18  6  0
32615  0  18  6  1
32807  0  18  6  2
32820  0  18  6  3
32629  0  18  6  4
32572  0  18  6  5
32589  0  18  6  6
32839  0  18  6  7
32773  0  18  7  0
32857  0  18  7  1
32799  0  18  7  2
32609  0  18  7  3
32758  0  18  7  4
32730  0  18  7  5
32968  0  18  7  6
32594  0  18  7  7
32601  0  19  0  0
32565  0  19  0  1
32694  0  19  0  2
33002  0  19  0  3
32827  0  19  0  4
32814  0  19  0  5
32547  0  19  0  6
32892  0  19  0  7
32997  0  19  1  0
32664  0  19  1  1
32829  0  19  1  2
32820  0  19  1  3
33026  0  19  1  4
33196  0  19  1  5
32978  0  19  1  6
32789  0  19  1  7
32585  0  19  2  0
32735  0  19  2  1
32664  0  19  2  2
32716  0  19  2  3
32552  0  19  2  4
32966  0  19  2  5
33033  0  19  2  6
32705  0  19  2  7
32935  0  19  3  0
32554  0  19  3  1
32773  0  19  3  2
32929  0  19  3  3
32650  0  19  3  4
32636  0  19  3  5
32738  0  19  3  6
33068  0  19  3  7
32757  0  19  4  0
32448  0  19  4  1
32409  0  19  4  2
33178  0  19  4  3
32723  0  19  4  4
32609  0  19  4  5
32831  0  19  4  6
32683  0  19  4  7
32694  0  19  5  0
33064  0  19  5  1
32718  0  19  5  2
33022  0  19  5  3
32923  0  19  5  4
32930  0  19  5  5
32587  0  19  5  6
32374  0  19  5  7
32766  0  19  6  0
32503  0  19  6  1
32445  0  19  6  2
32545  0  19  6  3
32536  0  19  6  4
33154  0  19  6  5
32767  0  19  6  6
32740  0  19  6  7
